Date,Price,Open,High,Low,Volume,Chg%
2020-01-20,2116.131,2119.47,2119.47,2113.11,10010,0.02
2020-01-17,2115.7599999999998,2106.697,2117.8269999999998,2103.252,15500,0.61
2020-01-16,2102.828,2096.786,2107.386,2096.786,15820,0.2
2020-01-15,2098.694,2098.7999999999997,2104.047,2091.592,18190,0.39
2020-01-14,2090.479,2093.5,2094.825,2081.84,19100,-0.25
2020-01-13,2095.673,2109.453,2109.453,2094.0299999999997,20340,-0.77
2020-01-10,2111.997,2105.2129999999997,2114.064,2096.15,26620,0.11
2020-01-09,2109.718,2128.745,2128.745,2098.482,27520,-0.68
2020-01-08,2124.134,2161.976,2187.31,2114.3289999999997,47710,-1.37
2020-01-07,2153.6549999999997,2134.84,2155.298,2129.593,27470,0.46
2020-01-06,2143.744,2133.25,2175.5969999999998,2133.25,33170,1.31
2020-01-03,2116.025,2094.56,2120.1059999999998,2092.758,210,1.8
2020-01-02,2078.66,2064.509,2103.305,2061.965,250,0.72
2020-01-01,2063.714,2065.94,2070.551,2061.7,120,-0.16
2019-12-31,2066.947,2068.007,2072.247,2060.057,630,0.45
2019-12-30,2057.619,2066.629,2066.682,2051.153,5570,-0.4
2019-12-27,2065.834,2056.665,2066.735,2050.305,11520,0.54
2019-12-26,2054.651,2048.45,2057.248,2046.807,16480,0.37
2019-12-24,2047.072,2026.72,2048.132,2026.72,13880,1.03
2019-12-23,2026.243,2013.947,2028.31,2013.947,10200,0.6
2019-12-20,2014.106,2018.028,2020.36,2012.145,12050,-0.28
2019-12-19,2019.83,2013.894,2021.4199999999998,2007.6399999999999,13070,0.47
2019-12-18,2010.396,2010.6609999999998,2013.682,2004.301,12090,-0.08
2019-12-17,2011.933,2006.739,2013.311,2006.05,11990,0.23
2019-12-16,2007.269,2000.22,2011.244,1999.955,13050,0.26
2019-12-13,2002.128,1988.136,2003.9299999999998,1982.2,21940,0.58
2019-12-12,1990.627,2000.697,2016.3319999999999,1987.5,22610,-0.36
2019-12-11,1997.729,1992.906,2000.273,1990.3619999999999,10900,0.24
2019-12-10,1993.012,1993.012,1999.5839999999998,1990.1499999999999,12400,-0.09
2019-12-09,1994.8139999999999,2002.022,2002.022,1993.33,9220,-0.29
2019-12-06,2000.644,2018.6109999999999,2023.01,1998.683,16890,-0.91
2019-12-05,2019.0349999999999,2026.985,2026.985,2003.3999999999999,30,-0.24
2019-12-04,2023.964,2043.839,2043.839,2018.293,50,-0.21
2019-12-03,2028.1509999999998,2007.322,2035.2,2005.52,150,0.93
2019-12-02,2009.495,2026.72,2026.72,1998.895,890,-0.12
2019-11-29,2011.933,2001.81,2017.71,1998.683,4270,0.48
2019-11-28,2002.34,1988.0829999999999,2005.3609999999999,1988.0829999999999,9500,0.54
2019-11-27,1991.634,2000.9089999999999,2000.9089999999999,1989.09,11790,-0.52
2019-11-26,2002.075,2000.591,2004.99,1993.595,15750,-0.02
2019-11-25,2002.446,2008.223,2008.965,2000.008,14900,-0.38
2019-11-22,2010.1309999999999,2012.675,2021.95,2008.965,20370,-0.12
2019-11-21,2012.463,2022.268,2024.6,2011.085,20030,-0.48
2019-11-20,2022.215,2025.5539999999999,2031.225,2015.06,23560,-0.13
2019-11-19,2024.918,2025.819,2026.19,2009.76,24870,-0.06
2019-11-18,2026.0839999999998,2010.979,2027.197,2003.9299999999998,23230,0.59
2019-11-15,2014.106,2026.508,2026.508,2009.866,17270,-0.7
2019-11-14,2028.2569999999998,2019.618,2029.635,2017.1799999999998,20590,0.43
2019-11-13,2019.671,2004.46,2021.95,2003.3999999999999,23100,0.97
2019-11-12,2000.22,1995.45,2003.3999999999999,1989.7259999999999,12900,0.14
2019-11-11,1997.464,1998.6299999999999,2006.05,1989.196,17280,-0.05
2019-11-08,1998.365,1995.715,2007.6399999999999,1986.864,27500,0.29
2019-11-07,1992.5349999999999,2023.964,2026.985,1989.408,27880,-1.68
2019-11-06,2026.667,2012.94,2028.469,2011.721,20310,-0.57
2019-11-05,2038.274,2058.467,2069.5969999999998,2029.8999999999999,170,-0.71
2019-11-04,2052.902,2093.5,2093.5,2048.185,180,0.21
2019-11-01,2048.556,2054.227,2056.4,2041.454,720,-0.49
2019-10-31,2058.6259999999997,2029.8999999999999,2061.594,2029.8999999999999,2300,1.23
2019-10-30,2033.557,2024.282,2034.3519999999999,2018.134,6370,0.68
2019-10-29,2019.83,2017.339,2024.282,2013.364,11170,0.02
2019-10-28,2019.4589999999998,2034.5639999999999,2034.5639999999999,2017.71,7520,-0.46
2019-10-27,2028.84,2028.681,2032.2849999999999,2027.25,670,-0.21
2019-10-25,2033.186,2037.85,2050.57,2031.225,19570,-0.23
2019-10-24,2037.956,2023.2749999999999,2039.175,2019.777,14660,0.86
2019-10-23,2020.572,2018.77,2027.197,2018.77,12600,0.26
2019-10-22,2015.325,2008.753,2017.1799999999998,2008.7,13840,0.15
2019-10-21,2012.357,2019.194,2021.6319999999998,2010.82,10410,-0.4
2019-10-18,2020.413,2023.4869999999999,2025.2359999999999,2015.325,16230,-0.25
2019-10-17,2025.4479999999999,2024.07,2027.25,2014.0529999999999,20290,-0.08
2019-10-16,2027.144,2023.2749999999999,2028.3629999999998,2012.94,26510,0.48
2019-10-15,2017.551,2027.7269999999999,2035.518,2015.113,23550,-0.48
2019-10-14,2027.25,2003.135,2029.158,2001.1209999999999,21990,1.09
2019-10-11,2005.4669999999999,2016.6499999999999,2027.9389999999999,2000.008,27080,-0.74
2019-10-10,2020.36,2035.2,2037.002,2015.59,20640,-0.69
2019-10-09,2034.3519999999999,2028.787,2036.154,2022.162,20030,0.37
2019-10-08,2026.826,2023.4869999999999,2035.2,2023.4869999999999,10520,0.7
2019-10-07,2012.8339999999998,2025.925,2030.0059999999999,2001.5449999999998,15800,-0.06
2019-10-04,2014.106,2011.244,2025.395,2007.587,150,-0.03
2019-10-03,2014.636,1991.899,2025.395,1991.899,380,1.7
2019-10-01,1980.981,1959.887,1987.8709999999999,1947.75,3670,1.37
2019-09-30,1954.269,1992.8,1993.86,1950.983,17000,-2.21
2019-09-27,1998.418,2004.672,2004.672,1976.953,27420,-0.18
2019-09-26,2001.969,1991.316,2004.725,1983.6309999999999,25210,0.54
2019-09-25,1991.263,2014.53,2023.01,1985.115,27540,-1.37
2019-09-24,2018.8229999999999,2008.647,2021.4199999999998,2001.174,25610,0.49
2019-09-23,2008.965,2000.75,2011.8799999999999,1999.425,19980,0.63
2019-09-20,1996.4569999999999,1998.1,2000.697,1984.1609999999998,20700,-0.01
2019-09-19,1996.616,1998.1,2001.6509999999998,1988.825,23030,-0.44
2019-09-18,2005.3609999999999,2017.551,2017.551,1999.5839999999998,19420,-0.42
2019-09-17,2013.735,2017.604,2022.745,2006.2089999999998,24420,-0.43
2019-09-16,2022.533,2000.697,2023.964,2000.697,25820,1.72
2019-09-13,1988.4009999999998,1998.1,2008.223,1984.903,28040,-0.61
2019-09-12,2000.591,2008.7,2025.395,1996.086,41660,-0.57
2019-09-11,2012.145,2024.6,2027.78,2010.3429999999998,27740,-0.74
2019-09-10,2027.144,2034.2459999999999,2039.811,2024.6,18610,-0.55
2019-09-09,2038.327,2044.634,2104.047,2028.0449999999998,31730,-0.24
2019-09-06,2043.203,2057.513,2064.986,2034.405,40450,0.12
2019-09-05,2040.712,2077.494,2086.61,2032.7089999999998,630,-2.12
2019-09-04,2084.861,2084.861,2092.97,2065.993,1850,0.06
2019-09-03,2083.642,2059.156,2089.843,2047.6019999999999,1200,1.57
2019-09-02,2051.524,2041.56,2056.4,2035.2,2320,1.07
2019-08-30,2029.8999999999999,2036.472,2045.164,2025.8719999999998,16910,-0.33
2019-08-29,2036.578,2053.22,2066.894,2029.317,24910,-0.89
2019-08-28,2054.916,2042.991,2060.587,2038.645,19150,0.33
2019-08-27,2048.132,2033.451,2049.987,2031.543,20050,0.6
2019-08-26,2035.995,2043.1499999999999,2060.057,2033.08,28460,0.15
2019-08-23,2032.921,1998.1,2036.578,1992.5349999999999,28960,1.53
2019-08-22,2002.287,1990.6799999999998,2003.3999999999999,1987.5529999999999,20060,0.48
2019-08-21,1992.694,1990.415,1994.7079999999999,1984.373,15780,-0.11
2019-08-20,1994.9199999999998,1982.2,1997.04,1979.55,19810,0.42
2019-08-19,1986.652,1979.02,1988.825,1975.31,22990,-0.01
2019-08-16,1986.811,2007.6399999999999,2010.873,1975.893,24290,-0.53
2019-08-14,1997.464,1975.522,2005.732,1970.964,33320,1.13
2019-08-13,1975.204,2006.58,2021.791,1953.58,41660,-1.44
2019-08-12,2004.0359999999998,1993.86,2009.177,1993.86,9180,0.68
2019-08-09,1990.5739999999998,1983.2069999999999,1997.252,1979.815,22870,0.66
2019-08-08,1977.483,2008.647,2008.647,1970.2749999999999,33790,-1.55
2019-08-07,2008.647,1974.25,2020.625,1974.25,44110,1.93
2019-08-06,1970.646,1961.1589999999999,1971.971,1940.913,27320,1.28
2019-08-05,1945.683,1929.836,1949.075,1920.72,290,2.82
2019-08-02,1892.365,1865.6,1899.52,1860.3,820,1.63
2019-08-01,1862.1019999999999,1829.56,1881.5,1824.79,2710,1.21
2019-07-31,1839.8419999999999,1845.99,1845.99,1835.125,8500,-0.07
2019-07-30,1841.061,1845.619,1849.594,1829.56,18210,-0.15
2019-07-29,1843.764,1846.4669999999999,1848.693,1840.955,10730,-0.08
2019-07-26,1845.195,1848.11,1849.965,1842.28,14310,-0.1
2019-07-25,1847.05,1853.993,1861.413,1844.5059999999999,21460,-0.53
2019-07-24,1856.908,1855.636,1859.77,1850.8129999999999,15420,0.02
2019-07-23,1856.59,1858.445,1862.155,1850.071,20410,-0.32
2019-07-22,1862.579,1860.3,1865.017,1856.855,16100,0.31
2019-07-19,1856.749,1864.54,1875.1399999999999,1855.1589999999999,29520,-0.24
2019-07-18,1861.201,1860.3,1862.95,1847.1029999999998,31100,0.22
2019-07-17,1857.067,1839.1,1859.24,1834.383,27570,0.87
2019-07-16,1841.114,1844.877,1846.4669999999999,1835.867,25480,-0.16
2019-07-15,1843.9759999999999,1841.22,1847.05,1838.411,19680,-0.06
2019-07-12,1845.036,1838.994,1847.686,1834.383,23110,0.58
2019-07-11,1834.436,1844.3999999999999,1854.735,1833.3229999999999,34610,-0.44
2019-07-10,1842.5449999999998,1826.857,1844.7179999999998,1819.596,31360,0.67
2019-07-09,1830.249,1828.447,1832.793,1817.8999999999999,25570,-0.01
2019-07-08,1830.355,1831.1499999999999,1842.2269999999999,1827.175,23910,0.48
2019-07-05,1821.61,1822.935,1856.961,1796.7,40,1.02
2019-07-04,1803.219,1812.547,1817.8999999999999,1797.283,180,-0.16
2019-07-03,1806.081,1791.453,1841.75,1791.453,190,0.88
2019-07-02,1790.287,1777.09,1791.6119999999999,1775.8709999999999,350,1.29
2019-07-01,1767.444,1790.181,1790.181,1760.1299999999999,3840,-1.76
2019-06-28,1799.191,1802.0,1812.6,1796.7,11220,0.05
2019-06-27,1798.3429999999998,1816.31,1816.31,1790.181,13580,-0.6
2019-06-26,1809.155,1810.48,1811.1689999999999,1800.0919999999999,20450,-0.48
2019-06-25,1817.8999999999999,1820.2849999999999,1833.7469999999998,1810.48,30860,0.25
2019-06-24,1813.3419999999999,1807.3,1815.7269999999999,1803.643,15550,0.75
2019-06-21,1799.8799999999999,1796.1699999999998,1817.741,1786.577,27580,0.36
2019-06-20,1793.414,1749.0,1795.4279999999999,1749.0,26730,2.61
2019-06-19,1747.7279999999998,1744.071,1748.947,1742.375,10560,0.11
2019-06-18,1745.767,1747.6219999999998,1756.897,1740.838,21560,-0.07
2019-06-17,1746.933,1749.7949999999998,1753.24,1739.778,15540,-0.07
2019-06-14,1748.152,1746.35,1761.773,1746.35,21100,0.3
2019-06-13,1742.8519999999999,1735.167,1744.654,1731.086,12030,0.61
2019-06-12,1732.305,1728.701,1737.128,1728.701,11390,0.33
2019-06-11,1726.528,1729.9199999999998,1731.086,1718.8429999999998,10980,-0.11
2019-06-10,1728.383,1738.3999999999999,1738.3999999999999,1727.0049999999999,9620,-0.78
2019-06-07,1741.951,1729.973,1746.032,1728.33,18520,0.41
2019-06-06,1734.902,1729.443,1736.28,1729.443,10040,0.39
2019-06-05,1728.171,1724.62,1741.898,1724.62,11500,0.44
2019-06-04,1720.645,1722.5,1738.3999999999999,1711.8999999999999,120,0.19
2019-06-03,1717.465,1703.791,1722.447,1701.989,1290,0.85
2019-05-31,1702.943,1685.93,1704.745,1685.93,8390,0.94
2019-05-30,1687.043,1681.213,1690.488,1672.68,10730,0.22
2019-05-29,1683.28,1677.503,1688.05,1676.8139999999999,12930,0.61
2019-05-28,1673.157,1676.337,1681.0539999999999,1670.03,11670,-0.19
2019-05-27,1676.3899999999999,1674.164,1680.9479999999999,1673.74,8360,0.24
2019-05-24,1672.3619999999999,1679.0929999999998,1680.6299999999999,1670.454,10690,-0.45
2019-05-23,1679.888,1664.253,1683.1209999999999,1657.0449999999998,16970,0.78
2019-05-22,1666.956,1667.3799999999999,1673.104,1665.048,9610,0.03
2019-05-21,1666.426,1672.097,1672.097,1664.73,11490,-0.39
2019-05-20,1672.998,1684.181,1684.181,1648.353,14610,-0.76
2019-05-17,1685.877,1695.523,1698.067,1684.605,17350,-0.55
2019-05-16,1695.205,1709.8329999999999,1712.96,1692.3429999999998,18620,-0.86
2019-05-15,1709.8329999999999,1711.8999999999999,1717.73,1704.745,17660,0.04
2019-05-14,1709.144,1719.903,1719.903,1708.455,17750,-0.77
2019-05-13,1722.447,1690.7,1724.514,1689.905,25010,1.82
2019-05-10,1691.6009999999999,1690.435,1696.212,1684.87,15880,-0.03
2019-05-09,1692.078,1682.697,1698.597,1681.107,18690,0.72
2019-05-08,1679.941,1682.22,1692.29,1678.828,16670,-0.13
2019-05-07,1682.167,1674.8,1683.174,1671.7259999999999,12370,0.51
2019-05-06,1673.634,1669.235,1677.927,1669.235,12070,0.76
2019-05-03,1661.0729999999999,1656.25,1669.5,1651.639,80,0.44
2019-05-02,1653.759,1665.26,1665.5249999999999,1651.48,480,-1.14
2019-05-01,1672.839,1675.012,1677.821,1669.6589999999999,1550,-0.2
2019-04-30,1676.125,1685.3999999999999,1686.672,1674.6409999999998,6440,-0.76
2019-04-26,1689.004,1688.103,1692.502,1680.365,9670,0.08
2019-04-25,1687.6789999999999,1682.75,1692.078,1676.973,11640,0.26
2019-04-24,1683.2269999999999,1668.44,1685.347,1666.85,12640,0.74
2019-04-23,1670.825,1668.97,1672.998,1664.253,9920,-0.02
2019-04-22,1671.143,1669.341,1679.941,1669.341,9890,0.41
2019-04-18,1664.359,1668.1219999999998,1671.8319999999999,1661.815,9870,-0.02
2019-04-17,1664.73,1669.5,1670.825,1663.829,5650,-0.2
2019-04-16,1668.1219999999998,1680.1,1683.704,1667.009,14480,-0.9
2019-04-15,1683.28,1680.6299999999999,1684.923,1673.21,8540,0.0
2019-04-12,1683.28,1681.213,1689.163,1680.365,11010,0.31
2019-04-11,1678.139,1703.844,1703.844,1676.8139999999999,17110,-1.59
2019-04-10,1705.222,1699.71,1706.441,1694.3039999999999,11740,0.24
2019-04-09,1701.194,1702.943,1705.0629999999999,1697.06,11010,0.07
2019-04-08,1700.028,1685.135,1704.215,1685.135,12900,1.62
2019-04-05,1672.998,1671.355,1675.86,1664.2,60,0.2
2019-04-04,1669.6589999999999,1669.447,1672.097,1661.55,70,0.17
2019-04-03,1666.85,1669.447,1675.171,1659.854,170,-0.27
2019-04-02,1671.355,1672.1499999999999,1674.27,1662.027,390,-0.11
2019-04-01,1673.21,1674.164,1681.69,1671.7259999999999,4520,-0.42
2019-03-29,1680.259,1674.8,1684.764,1670.03,11360,0.25
2019-03-28,1676.072,1695.629,1697.59,1674.3229999999999,15060,-1.23
2019-03-27,1697.007,1701.353,1705.646,1696.0,17720,-0.29
2019-03-26,1701.989,1706.6,1706.6,1697.643,13040,-0.34
2019-03-25,1707.819,1706.547,1708.985,1700.399,14020,0.21
2019-03-22,1704.215,1689.057,1705.752,1682.644,19210,0.98
2019-03-21,1687.626,1690.647,1699.392,1685.7179999999998,9410,0.32
2019-03-20,1682.22,1693.933,1693.933,1680.312,14380,-0.77
2019-03-19,1695.205,1682.75,1696.9009999999998,1679.623,14670,0.95
2019-03-18,1679.305,1685.3999999999999,1686.195,1674.27,12270,-0.53
2019-03-15,1688.209,1690.435,1693.8799999999999,1683.704,13200,0.07
2019-03-14,1687.096,1710.522,1710.522,1686.089,17210,-1.22
2019-03-13,1707.925,1700.664,1713.49,1700.664,13820,0.66
2019-03-12,1696.7949999999998,1691.018,1698.9679999999998,1689.905,12060,0.31
2019-03-11,1691.495,1707.3419999999999,1707.3419999999999,1690.541,12410,-0.8
2019-03-08,1705.222,1694.94,1708.455,1693.615,16620,0.71
2019-03-07,1693.138,1693.827,1694.94,1685.3999999999999,14750,-0.03
2019-03-06,1693.562,1703.2079999999999,1711.8999999999999,1689.905,16710,-0.19
2019-03-05,1696.7949999999998,1772.0549999999998,1772.32,1696.0,240,-1.51
2019-03-04,1722.7649999999999,1716.882,1727.8529999999998,1712.695,150,-0.09
2019-03-01,1724.249,1741.421,1746.509,1691.495,1560,-1.12
2019-02-28,1743.806,1759.017,1762.78,1742.481,8130,-0.81
2019-02-27,1758.0629999999999,1764.8999999999999,1773.6979999999999,1756.3139999999999,9400,-0.17
2019-02-26,1761.084,1760.925,1772.85,1759.865,9010,0.21
2019-02-25,1757.427,1769.405,1770.094,1755.8899999999999,8440,-0.63
2019-02-22,1768.557,1765.0059999999999,1770.889,1759.07,9550,0.2
2019-02-21,1765.0059999999999,1782.3899999999999,1783.874,1763.0449999999998,14500,-1.24
2019-02-20,1787.107,1791.3999999999999,1795.481,1785.04,9090,-0.1
2019-02-19,1788.9089999999999,1775.447,1791.241,1772.002,11910,0.87
2019-02-18,1773.539,1766.649,1774.652,1766.649,8880,0.6
2019-02-15,1762.9389999999999,1748.576,1763.84,1748.576,11790,0.89
2019-02-14,1747.4099999999999,1741.686,1749.0,1736.5449999999998,11450,0.19
2019-02-13,1744.177,1734.531,1750.484,1732.04,10850,0.49
2019-02-12,1735.591,1744.495,1746.085,1734.213,9360,-0.56
2019-02-11,1745.3429999999998,1752.18,1753.346,1738.983,11150,-0.59
2019-02-08,1755.625,1749.0,1756.5259999999998,1744.23,9430,0.21
2019-02-07,1751.9679999999998,1757.9569999999999,1759.6,1746.403,10600,-0.5
2019-02-06,1760.7659999999998,1759.547,1769.0339999999999,1758.2749999999999,7270,-0.48
2019-02-05,1769.193,1778.097,1778.097,1762.25,130,-0.22
2019-02-04,1773.115,1815.091,1823.2,1764.105,420,0.15
2019-02-01,1770.465,1755.307,1775.5,1748.841,3120,0.92
2019-01-31,1754.3,1745.661,1761.985,1743.859,10390,0.6
2019-01-30,1743.859,1743.7,1747.675,1738.771,9820,0.04
2019-01-29,1743.223,1726.21,1747.251,1724.09,13050,1.09
2019-01-28,1724.408,1716.299,1726.21,1716.299,10900,0.61
2019-01-25,1713.9669999999999,1699.021,1715.451,1697.007,13030,1.01
2019-01-24,1696.848,1701.3,1703.791,1695.258,9550,-0.37
2019-01-23,1703.155,1701.565,1706.547,1699.18,10910,-0.06
2019-01-22,1704.162,1697.59,1706.017,1693.297,12040,0.36
2019-01-21,1698.067,1698.7559999999999,1705.752,1695.205,8900,-0.16
2019-01-18,1700.7169999999999,1711.635,1712.165,1698.7559999999999,12630,-0.51
2019-01-17,1709.4089999999999,1711.8999999999999,1715.239,1706.07,12920,-0.06
2019-01-16,1710.416,1703.844,1711.847,1701.459,11360,0.32
2019-01-15,1704.9569999999999,1699.498,1710.469,1699.392,12590,0.12
2019-01-14,1702.8899999999999,1698.6499999999999,1706.282,1694.039,13650,0.65
2019-01-11,1691.972,1691.071,1699.445,1690.0639999999999,10560,0.14
2019-01-10,1689.5339999999999,1700.77,1702.307,1688.315,13330,-0.36
2019-01-09,1695.629,1679.305,1696.848,1676.867,14630,0.81
2019-01-08,1682.008,1675.648,1683.174,1673.316,10840,0.27
2019-01-07,1677.556,1671.408,1682.644,1667.168,12800,-0.09
2019-01-04,1678.9869999999999,1732.358,1732.358,1667.3799999999999,60,-0.81
2019-01-03,1692.767,1696.0,1698.385,1687.308,170,0.02
2019-01-02,1692.502,1671.09,1722.5,1670.03,400,1.19
2019-01-01,1672.68,1672.1499999999999,1677.503,1664.73,680,0.23
2018-12-31,1668.917,1666.956,1673.899,1658.052,6600,-0.05
2018-12-28,1669.818,1673.528,1676.337,1667.4859999999999,6640,-0.33
2018-12-27,1675.383,1669.447,1677.291,1665.578,8010,0.47
2018-12-26,1667.539,1665.79,1677.079,1664.2,10030,0.28
2018-12-24,1662.875,1658.8999999999999,1663.935,1652.3809999999999,8570,0.8
2018-12-21,1649.6779999999999,1649.095,1658.4759999999999,1646.975,9910,-0.3
2018-12-20,1654.607,1644.431,1656.25,1638.442,12970,0.26
2018-12-19,1650.367,1651.8509999999999,1669.5,1641.251,8760,0.21
2018-12-18,1646.975,1674.2169999999999,1677.45,1645.173,10180,-1.35
2018-12-17,1669.5529999999999,1662.557,1671.09,1658.423,5970,0.2
2018-12-14,1666.161,1666.32,1670.242,1663.3519999999999,6750,0.07
2018-12-13,1664.942,1672.1499999999999,1674.8,1660.8609999999999,8430,-0.67
2018-12-12,1676.1779999999999,1682.697,1682.697,1673.846,7570,-0.58
2018-12-11,1686.036,1688.05,1688.05,1675.754,10530,-0.26
2018-12-10,1690.435,1667.327,1694.1979999999999,1665.26,14090,1.45
2018-12-07,1666.32,1643.5829999999999,1668.44,1639.873,11240,1.4
2018-12-06,1643.2649999999999,1645.067,1653.388,1641.6219999999998,10550,0.26
2018-12-05,1639.078,1633.99,1641.4099999999999,1633.725,40,-0.12
2018-12-04,1641.0919999999999,1636.322,1647.5049999999999,1636.322,80,0.57
2018-12-03,1631.711,1607.066,1635.05,1603.6209999999999,1600,1.99
2018-11-30,1599.858,1602.349,1606.96,1598.215,7630,-0.22
2018-11-29,1603.4089999999999,1611.147,1611.147,1601.1299999999999,6690,-0.67
